customer_id,recency_days,frequency,monetary,cluster
14168,421,2,370.45,0
14169,431,2,621.5100000000002,0
14170,376,3,570.1800000000001,0
14171,99,2,498.78999999999996,2
14172,606,3,369.02,0
14173,11,6,586.0,2
14174,34,1,134.46,2
14175,60,8,7678.880000000002,1
14176,298,5,756.46,2
14177,87,13,2209.69,1
14178,9,7,1600.2599999999993,1
14179,41,2,701.5699999999997,2
14180,11,33,6117.500000000002,1
14181,411,2,308.35,0
14182,444,4,678.77,0
14183,412,2,278.34000000000003,0
14184,67,1,452.89,2
14185,332,1,197.65,0
14186,428,5,1550.63,0
14187,474,1,123.5,0
14188,31,6,2054.36,1
14189,3,16,5503.149999999999,1
14190,667,1,79.9,0
14191,2,15,4817.66,1
14192,389,1,293.74,0
14193,68,3,1210.19,2
14194,5,36,18670.590000000007,1
14195,202,6,2615.5999999999995,1
14196,107,1,335.52,2
14197,411,1,390.05,0
14198,19,9,1569.73,1
14199,219,4,1091.6999999999998,2
14200,618,1,379.20000000000005,0
14201,61,10,1193.5400000000002,1
14202,382,3,847.76,0
14203,398,1,339.34,0
14204,3,4,1024.83,2
14205,17,9,2414.2000000000003,1
14206,240,3,1185.01,2
14207,688,1,157.8,0
14208,95,2,567.05,2
14209,11,15,4993.270000000001,1
14210,106,16,5556.57,1
14211,54,18,4402.29,1
14212,90,2,2190.14,2
14213,405,1,1192.2,0
14214,31,5,1004.3799999999999,2
14215,12,9,3250.33,1
14216,4,5,2150.04,1
14217,2,23,3298.5899999999997,1
14218,43,1,169.48000000000002,2
14219,5,3,633.8300000000002,2
14220,248,4,1515.0000000000002,2
14221,43,17,6517.49,1
14222,178,1,683.17,2
14223,93,3,991.1299999999999,2
14224,111,9,1841.7099999999994,1
14225,435,4,2031.0699999999997,0
14226,29,6,2985.129999999999,1
14227,27,15,6368.710000000001,1
14228,438,3,745.5000000000002,0
14229,52,7,2594.04,1
14230,436,3,979.8,0
14231,184,4,1235.6199999999997,2
14232,43,5,2048.07,2
14233,50,7,2904.2700000000004,1
14234,23,4,754.1200000000003,2
14235,76,9,4717.99,1
14236,81,5,1555.3399999999997,2
14237,374,2,471.1400000000001,0
14238,327,3,434.23,0
14239,44,21,4263.169999999999,1
14240,31,3,1247.4900000000002,2
14241,184,2,333.70000000000005,2
14242,235,2,280.54999999999995,2
14243,9,17,7217.749999999999,1
14244,661,1,366.4200000000001,0
14245,220,2,1693.4499999999998,2
14246,111,3,1474.0599999999997,2
14247,279,5,753.56,2
14248,319,3,1032.9499999999998,2
14249,411,12,5400.461,1
14250,8,3,1904.0500000000006,2
14251,2,5,2879.7000000000007,1
14252,382,1,350.99,0
14253,494,2,363.4,0
14254,433,1,601.03,0
14255,547,1,1000.63,0
14256,261,5,2460.7900000000004,2
14257,65,9,5954.450000000001,1
14258,10,25,32051.34,1
14259,142,1,120.0,2
14260,472,3,824.2799999999999,0
14261,51,2,1163.4499999999998,2
14262,9,8,2618.23,1
14263,424,1,322.93,0
14264,155,6,1517.3600000000001,2
14265,110,4,1373.35,2
14266,429,1,40.56,0
14267,163,3,1516.2400000000002,2
14268,471,1,354.84999999999997,0
14269,440,1,295.73,0
14270,332,1,492.6499999999999,0
14271,226,2,214.18000000000004,2
14272,74,4,920.81,2
14273,52,4,559.97,2
14274,687,1,256.6,0
14275,396,6,1189.38,0
14276,99,7,2102.68,1
14277,16,9,17197.61,1
14278,410,1,205.82999999999996,0
14279,521,2,191.86,0
14280,197,1,134.04,2
14281,409,1,245.15,0
14282,4,25,7250.759999999999,1
14283,464,4,628.44,0
14284,31,3,1299.6499999999999,2
14285,22,8,3284.42,1
14286,24,7,8479.76,1
14287,9,3,176.63,2
14288,214,1,426.6,2
14289,9,6,911.26,2
14290,12,8,4516.56,1
14291,2,23,7904.1,1
14292,8,16,9226.249999999998,1
14293,4,9,2903.01,1
14294,408,1,375.3399999999999,0
14295,41,5,2362.91,1
14296,422,2,456.4000000000001,0
14297,18,4,1305.33,2
14298,9,82,91194.48999999996,1
14299,9,27,14070.25,1
14300,19,1,43.2,2
14301,118,4,1992.1799999999998,2
14302,431,3,742.9000000000001,0
14303,408,2,277.94000000000005,0
14304,223,3,1725.0100000000002,2
14305,72,3,1858.9599999999998,2
14306,52,6,3151.3999999999996,1
14307,89,10,4287.919999999999,1
14308,550,2,1147.02,0
14309,9,11,3780.8100000000004,1
14310,433,1,492.1,0
14311,243,2,516.45,2
14312,47,11,3090.2900000000004,1
14314,107,2,229.8,2
14315,45,8,3197.8199999999997,1
14316,423,5,1370.3400000000004,0
14317,65,1,508.58,2
14318,461,1,158.02000000000004,0
14319,425,1,494.8499999999999,0
14320,207,5,1346.75,2
14321,11,7,2218.0600000000004,1
14322,430,4,474.1,0
14323,115,2,605.0600000000001,2
14324,410,2,701.6100000000001,0
14325,570,1,245.47999999999993,0
14326,243,3,940.9799999999998,2
14327,164,6,1894.9300000000003,1
14328,439,1,445.05,0
14329,18,15,9887.620000000003,1
14330,624,1,200.63,0
14331,125,2,462.65999999999997,2
14332,23,5,1917.41,2
14333,68,1,415.2,2
14334,17,12,4318.48,1
14335,17,2,454.86,2
14336,17,4,1614.9100000000003,2
14338,162,3,928.0999999999999,2
14339,243,2,620.27,2
14340,219,1,134.7,0
14341,46,18,4452.02,1
14342,22,6,918.44,2
14343,422,4,1079.6599999999999,0
14344,128,20,2993.05,1
14345,39,1,108.97999999999999,2
14346,121,5,2315.7500000000005,2
14347,737,1,82.60000000000001,0
14348,261,1,409.57,0
14349,11,1,133.50000000000006,2
14350,275,3,972.03,2
14351,165,1,51.0,2
14352,158,4,1078.9599999999998,2
14353,216,3,376.5,2
14354,6,2,163.62,2
14355,366,3,840.0499999999998,0
14356,80,2,701.23,2
14357,44,1,225.12000000000012,2
14358,390,2,400.06,0
14359,20,3,912.18,2
14360,32,4,2118.03,2
14361,579,1,214.71000000000004,0
14362,23,1,151.50000000000003,2
14363,403,2,227.47,0
14364,109,8,3717.349999999999,1
14365,395,2,634.6800000000002,0
14366,526,1,136.0,0
14367,9,16,9227.820000000005,1
14368,320,1,155.00000000000003,0
14369,643,2,469.1299999999998,0
14370,451,6,1175.7799999999997,0
14371,296,1,100.5,0
14372,444,2,860.0799999999999,0
14373,359,1,76.55,0
14374,542,1,108.0,0
14375,186,3,1106.8199999999997,2
14376,684,1,215.46,0
14377,192,2,617.05,2
14378,622,1,131.24999999999997,0
14379,45,4,1265.1599999999996,2
14380,683,1,48.96,0
14381,53,2,625.9400000000003,2
14382,27,2,1193.63,2
14383,39,3,1247.69,2
14384,501,1,58.5,0
14385,10,3,202.11,2
14386,297,1,142.4,0
14387,33,3,1727.6000000000004,2
14388,11,16,6388.2,1
14389,66,5,1898.0100000000002,2
14390,11,13,6150.0300000000025,1
14391,577,1,135.60000000000002,0
14392,433,1,266.4,0
14393,219,1,67.94999999999999,0
14394,565,1,93.8,0
14395,3,20,7801.930000000001,1
14396,66,7,1969.3800000000003,1
14397,3,19,2612.96,1
14398,402,2,707.7900000000002,0
14399,395,8,2108.2099999999996,1
14400,150,3,1732.4700000000003,2
14401,5,22,6795.899999999999,1
14402,653,1,285.6,0
14403,131,6,1880.51,1
14404,34,13,2724.13,1
14405,387,1,195.0,0
14406,120,1,156.75,2
14407,108,6,2157.73,1
14408,11,11,4102.27,1
14409,72,9,3427.29,1
14410,93,11,2631.8999999999996,1
14411,311,1,1063.0,0
14412,43,3,1426.1899999999996,2
14413,363,4,764.5199999999999,0
14414,92,8,2399.3300000000004,1
14415,2,23,11980.090000000002,1
14416,23,2,490.22,2
14417,388,1,524.6499999999999,0
14418,4,3,1937.25,2
14419,11,7,1254.6400000000003,1
14420,100,4,1639.17,2
14421,58,6,2469.3699999999994,1
14422,1,19,10271.520000000002,1
14423,219,3,916.6099999999999,2
14424,18,1,322.08,2
14425,435,3,661.3900000000001,0
14426,24,17,11727.940000000002,1
14427,51,4,1263.5199999999998,2
14428,8,5,1224.06,2
14429,404,1,516.28,0
14430,512,3,1220.9,0
14431,303,4,2614.2000000000007,2
14432,10,6,2248.499999999998,1
14433,466,1,280.7,0
14434,22,6,1372.8000000000002,2
14435,502,1,90.42,0
14436,99,2,271.70000000000005,2
14437,366,5,873.3399999999999,0
14438,307,1,131.9,0
14439,320,5,9443.04,1
14440,9,13,5982.03,1
14441,1,11,4611.6900000000005,1
14442,205,7,5367.0199999999995,1
14443,54,5,2082.9700000000003,2
14444,457,1,120.44,0
14445,456,1,221.64999999999992,0
14446,1,5,1200.2799999999997,2
14447,19,6,1711.7300000000002,1
14448,10,2,375.35,2
14449,19,8,2230.96,1
14450,181,7,1128.4399999999998,2
14451,61,12,3258.6799999999994,1
14452,11,4,658.95,2
14453,191,1,119.93000000000002,2
14454,377,5,977.3,0
14455,433,4,617.7199999999996,0
14456,6,9,3017.279999999999,1
14457,311,1,113.64,0
14458,381,1,228.06999999999996,0
14459,156,2,5375.740999999998,2
14460,111,9,1093.5,1
14461,149,13,6676.910000000002,1
14462,67,12,2242.81,1
14463,99,4,786.5699999999999,2
14464,569,2,110.99999999999999,0
14465,247,11,3925.8500000000004,1
14466,30,13,4267.150000000001,1
14467,18,12,2203.2400000000002,1
14468,734,1,204.24000000000004,0
14469,417,4,2093.46,0
14470,12,3,712.04,2
14471,592,2,400.95000000000005,0
14472,104,9,2118.7200000000003,1
14473,75,2,234.34000000000003,2
14474,47,2,1258.8900000000003,2
14475,72,4,1151.15,2
14476,258,1,193.00000000000003,0
14477,20,7,1969.6000000000001,1
14478,383,4,1276.6599999999999,0
14479,254,4,1124.7099999999998,2
14480,12,4,1299.52,2
14481,165,5,2284.69,2
14482,19,12,4306.720000000001,1
14483,282,2,257.1,0
14484,51,4,1070.98,2
14485,39,1,162.8,2
14486,512,2,175.5,0
14487,27,7,1266.27,1
14488,68,1,1064.2800000000002,2
14489,208,4,1574.93,2
14490,407,2,1273.47,0
14491,176,2,340.93,2
14492,431,7,1921.9100000000003,0
14493,8,10,5087.860000000001,1
14494,26,3,401.46,2
14495,51,3,174.8,2
14496,312,7,2363.8899999999994,1
14497,310,2,697.06,0
14498,43,10,3900.8299999999995,1
14499,27,7,2101.79,1
14500,89,3,356.85,2
14501,184,2,251.21,2
14502,20,11,2429.829999999999,1
14503,4,6,3543.26,1
14504,48,4,673.26,2
14505,18,19,11879.080000000005,1
14506,18,7,2960.2499999999995,1
14507,24,11,3216.74,1
14508,23,5,822.9199999999998,2
14509,535,1,110.94999999999997,0
14510,376,3,979.85,0
14511,12,5,1314.81,2
14512,188,7,1215.97,2
14513,101,6,788.01,2
14514,62,9,4380.04,1
14515,18,12,3724.06,1
14516,517,1,151.16999999999996,0
14517,34,2,330.45000000000005,2
14518,65,1,174.37,2
14519,684,2,203.14000000000001,0
14520,2,2,270.6,2
14521,492,1,199.45000000000002,0
14522,25,8,1748.42,1
14523,109,1,241.09000000000003,2
14524,32,13,2909.860000000001,1
14525,20,17,8026.540000000003,1
14526,390,1,258.65,0
14527,3,122,27246.880000000026,1
14528,38,1,364.22,2
14529,61,3,578.6099999999999,2
14530,26,16,6088.87,1
14531,480,1,376.34,0
14532,237,11,3845.7799999999993,1
14533,25,11,3466.3700000000003,1
14534,3,26,6187.66,1
14535,61,9,5973.230000000003,1
14536,260,1,170.95000000000002,0
14537,58,2,641.4000000000001,2
14538,65,5,1370.8400000000001,2
14539,16,2,537.48,2
14540,10,11,3709.6400000000003,1
14541,59,14,2491.38,1
14542,186,1,103.25000000000001,2
14543,29,39,14587.869999999999,1
14544,25,3,2938.53,2
14545,675,1,349.25,0
14546,6,11,5184.84,1
14547,4,8,3974.7500000000005,1
14548,151,9,2541.29,1
14549,312,4,913.5999999999998,2
14550,11,4,1345.0600000000002,2
14551,19,7,878.0899999999999,2
14552,152,3,507.92999999999995,2
14553,20,9,1818.6,1
14554,11,4,2279.490000000001,2
14555,58,6,2304.03,1
14556,597,3,815.6899999999996,0
14557,86,1,788.3800000000001,2
14558,655,3,655.5,0
14559,391,1,75.6,0
14560,8,44,6114.030000000001,1
14561,76,3,1080.7599999999998,2
14562,4,26,6638.15,1
14563,510,2,640.5399999999997,0
14564,435,2,2605.62,0
14565,96,5,3859.2200000000003,1
14566,111,4,4092.0,1
14567,57,2,1530.3600000000001,2
14568,436,1,919.7000000000003,0
14569,2,4,597.3299999999999,2
14570,281,3,613.7499999999999,2
14571,426,1,160.00000000000003,0
14572,4,11,5526.88,1
14573,180,13,2163.1199999999994,1
14574,733,1,143.7,0
14575,489,1,420.2199999999998,0
14576,373,1,35.400000000000006,0
14577,13,7,1364.15,1
14578,4,1,168.63,2
14579,433,1,105.56,0
14580,519,1,14.850000000000001,0
14581,17,2,409.65,2
14582,41,1,114.11,2
14583,6,8,1660.2899999999997,1
14584,170,8,1738.1599999999999,1
14585,51,5,1143.2699999999995,2
14586,277,1,237.35999999999996,0
14587,19,9,1580.29,1
14588,579,1,135.39000000000001,0
14589,372,1,39.75,0
14590,425,20,2993.37,1
14591,16,4,1320.2100000000005,2
14592,36,3,557.9399999999998,2
14593,22,12,3665.5300000000007,1
14594,8,2,363.33,2
14595,20,8,2164.4500000000003,1
14596,627,1,222.21999999999994,0
14597,12,6,2184.63,1
14598,45,2,384.0400000000001,2
14599,391,2,457.89,0
14600,306,2,865.1699999999998,2
14601,11,1,213.96000000000004,2
14602,657,1,205.35999999999999,0
14603,275,1,660.0,0
14604,634,1,143.86,0
14605,375,4,921.56,0
14606,2,192,29951.369999999923,1
14607,16,22,23763.13,1
14608,5,11,3352.94,1
14609,73,10,1486.1999999999998,1
14610,396,2,24.35,0
14611,444,2,604.3299999999999,0
14612,416,1,877.6999999999998,0
14613,681,1,76.32000000000001,0
14614,387,1,295.13,0
14615,395,5,951.76,0
14616,243,5,527.7800000000001,2
14617,403,2,190.47,0
14618,10,7,1342.3200000000002,1
14619,246,2,1291.2399999999998,2
14620,206,2,412.78,2
14621,2,9,3000.57,1
14622,185,1,320.58,2
14623,33,10,2016.9799999999998,1
14624,58,6,814.0700000000002,2
14625,197,11,4497.880000000001,1
14626,24,11,5410.919999999998,1
14627,380,1,462.75,0
14628,92,5,1998.0,2
14629,5,2,955.2599999999995,2
14630,485,1,338.65,0
14631,51,6,2025.6900000000005,1
14632,263,1,114.55999999999999,0
14633,267,1,344.9000000000001,0
14634,438,4,2124.4600000000005,0
14635,454,1,215.22,0
14636,37,2,609.85,2
14637,678,1,106.67999999999998,0
14638,51,1,443.6,2
14639,53,9,4978.959999999999,1
14640,25,10,3649.36,1
14641,22,1,110.46,2
14642,59,1,96.12,2
14643,171,5,1679.89,2
14644,68,7,2247.7200000000003,1
14645,157,3,876.89,2
14646,2,151,528602.5199999996,1
14647,202,2,506.03999999999996,2
14648,417,15,4466.65,1
14649,5,9,3651.1899999999996,1
14650,590,1,62.5,0
14651,68,9,2025.52,1
14652,78,1,114.18000000000002,2
14653,2,12,3593.06,1
14654,739,1,246.86,0
14655,9,7,3878.5100000000007,1
14656,170,5,790.0000000000001,2
14657,18,6,1450.1899999999998,2
14658,6,2,247.15,2
14659,9,9,2529.9300000000003,1
14660,87,2,285.73999999999995,2
14661,27,1,107.95,2
14662,29,7,1376.4299999999998,1
14663,431,2,490.59999999999974,0
14664,20,2,636.2399999999999,2
14665,61,7,2749.6500000000005,1
14666,25,1,195.24999999999997,2
14667,11,54,20395.339999999997,1
14668,446,1,111.63000000000001,0
14669,242,7,3216.78,1
14670,281,3,583.3299999999999,2
14671,550,2,1127.45,0
14672,235,4,1113.14,2
14673,4,7,3037.32,1
14674,510,1,173.66000000000003,0
14675,17,2,1015.58,2
14676,32,12,8356.790000000003,1
14677,593,1,184.90999999999997,0
14678,580,1,403.39,0
14679,382,3,1289.44,0
14680,26,58,55688.499999999985,1
14681,72,6,875.1500000000001,2
14682,188,6,1514.81,2
14683,589,1,146.56000000000003,0
14684,26,6,1430.0299999999995,2
14685,577,8,4536.640000000001,0
14686,415,5,852.5300000000004,0
14687,107,3,1402.06,2
14688,8,28,7190.42,1
14689,209,1,112.80000000000001,0
14690,45,4,777.6799999999998,2
14691,31,5,2114.33,2
14692,138,12,1715.14,1
14693,265,7,1165.36,2
14694,618,1,244.31,0
14695,520,3,1534.2199999999998,0
14696,5,8,2473.28,1
14697,219,2,188.60999999999996,2
14698,2,5,1217.270000000001,2
14699,215,4,702.5999999999998,2
14700,33,5,3076.06,1
14701,11,15,4487.1100000000015,1
14702,2,29,6368.780000000002,1
14703,15,1,318.1699999999999,2
14704,12,11,1752.9200000000005,1
14705,199,1,179.0,2
14706,619,1,367.53999999999996,0
14707,436,2,139.2,0
14708,3,5,1793.22,2
14709,16,25,8886.33,1
14710,15,13,1899.79,1
14711,11,11,2839.6200000000003,1
14712,30,4,1328.0700000000002,2
14713,10,21,5115.759999999999,1
14714,25,4,906.24,2
14715,25,8,1825.4499999999998,1
14716,44,3,543.28,2
14717,734,1,81.3,0
14718,411,1,226.42000000000002,0
14719,2,5,1581.8399999999997,2
14720,6,3,663.8100000000001,2
14721,380,1,109.07,0
14722,148,3,489.52000000000004,2
14723,11,11,1803.06,1
14724,591,1,341.9,0
14725,25,4,1252.7400000000002,2
14726,655,1,116.5,0
14727,275,3,463.72999999999996,2
14728,414,1,190.57999999999996,0
14729,374,3,586.2399999999999,0
14730,2,8,1897.569999999999,1
14731,48,3,380.02,2
14732,9,19,5517.070000000001,1
14733,17,15,14335.15,1
14734,426,4,1056.4199999999998,0
14735,4,56,12240.16,1
14736,486,2,374.05,0
14737,4,4,3554.17,1
14738,43,9,1821.9,1
14739,5,25,11573.619999999999,1
14740,198,11,4161.0599999999995,1
14741,12,7,1713.09,1
14742,436,1,579.8499999999997,0
14743,593,1,50.48,0
14744,17,14,3660.079999999999,1
14745,113,12,2551.41,1
14746,407,4,593.5,0
14747,250,1,328.2,0
14748,30,10,2681.9000000000005,1
14749,480,1,310.15,0
14750,737,1,112.03000000000002,0
14751,685,2,126.45000000000002,0
14752,44,1,389.63999999999993,2
14753,88,2,869.51,2
14754,45,6,1547.93,2
14755,10,25,9972.550000000001,1
14756,16,3,2653.7599999999998,2
14757,76,1,420.5,2
14758,145,7,2864.9700000000003,1
14759,5,3,1625.97,2
14760,298,1,89.2,0
14761,59,3,447.91999999999996,2
14762,264,2,417.56999999999994,2
14764,47,1,278.3,2
14765,30,3,254.10999999999999,2
14766,9,11,6375.73,1
14767,475,1,382.80999999999995,0
14768,18,2,192.60000000000002,2
14769,3,17,15514.109999999997,1
14770,233,8,3637.64,1
14771,622,2,594.62,0
14772,113,1,139.26,2
14773,593,1,140.55,0
14774,529,1,241.45,0
14775,59,3,1011.9000000000001,2
14776,52,15,3708.3,1
14777,404,1,307.55999999999995,0
14778,128,2,730.86,2
14779,281,3,386.1499999999999,2
14780,55,2,447.6799999999999,2
14782,320,1,200.10000000000002,0
14783,660,1,307.3,0
14784,27,3,449.93,2
14785,11,2,77.4,2
14786,551,1,90.96000000000001,0
14787,472,1,110.64999999999999,0
14788,8,3,1156.32,2
14789,29,1,197.64000000000001,2
14790,17,10,2526.62,1
14791,607,1,303.63,0
14792,64,1,6.2,2
14793,22,2,625.9000000000001,2
14794,3,10,1953.8999999999999,1
14795,167,1,131.45,2
14796,2,27,10169.330000000004,1
14797,508,1,300.31,0
14798,53,8,724.3100000000001,2
14799,52,2,338.15,2
14800,48,17,7191.33,1
14801,62,1,189.3399999999999,2
14802,439,2,1502.98,0
14803,163,3,845.55,2
14804,9,1,353.2699999999999,2
14805,16,7,1082.5500000000002,2
14806,76,2,303.43000000000006,2
14807,391,2,504.14,0
14808,40,8,2718.5999999999995,1
14809,622,2,686.7600000000001,0
14810,41,13,2354.0300000000007,1
14811,388,1,170.50000000000006,0
14812,599,1,178.85000000000005,0
14813,370,4,888.9099999999996,0
14814,582,1,154.21,0
14815,37,2,778.5,2
14816,198,1,271.85,2
14817,201,7,3959.8600000000006,1
14818,74,6,1153.56,2
14819,65,4,456.40999999999997,2
14820,22,9,1274.76,1
14821,367,7,1230.15,2
14822,486,1,157.70000000000002,0
14823,181,3,321.4299999999999,2
14824,11,10,4022.9100000000017,1
14825,4,24,4735.080000000002,1
14826,582,2,385.20000000000005,0
14828,197,13,9839.460000000001,1
14829,30,7,1455.8700000000003,1
14830,54,1,188.88,2
14831,681,3,1676.5699999999997,0
14832,631,1,322.69,0
14833,499,1,94.8,0
14834,18,7,2206.16,1
14835,529,2,297.0,0
14836,11,3,102.44999999999999,2
14837,90,9,3460.3200000000015,1
14838,424,2,769.92,0
14839,419,3,915.28,0
14840,268,2,362.71,2
14841,54,14,7163.0,1
14842,44,4,2824.6900000000005,2
14843,437,1,211.79999999999995,0
14844,64,10,6702.4299999999985,1
14845,600,1,150.0,0
14846,428,1,437.4,0
14847,149,3,1348.9499999999998,2
14848,405,1,310.56,0
14849,22,43,15407.609999999997,1
14850,312,7,1770.9599999999996,1
14851,24,3,829.4100000000001,2
14852,59,18,6132.430000000001,1
14853,25,5,1376.8700000000001,2
14854,79,11,4303.0599999999995,1
14855,120,7,6520.299999999999,1
14856,37,3,1290.5300000000007,2
14857,60,7,3651.851,1
14858,506,1,180.75,0
14859,13,5,1705.6399999999999,2
14860,20,1,170.32000000000002,2
14861,53,10,1380.73,1
14862,26,2,841.2,2
14863,30,1,266.76,2
14865,8,4,92.52000000000001,2
14866,11,19,20746.54,1
14867,186,16,2952.0599999999995,1
14868,4,12,4184.01,1
14869,9,6,2778.14,1
14870,262,6,1838.9500000000003,2
14871,4,9,1228.1699999999998,1
14872,484,3,816.5999999999999,0
14873,211,2,854.13,2
14874,536,1,116.18,0
14875,108,3,2862.3999999999996,2
14876,522,2,256.70000000000005,0
14877,419,2,425.85,0
14878,13,25,4076.499999999999,1
14879,685,1,185.06000000000003,0
14880,78,3,690.5899999999999,2
14881,20,1,255.4,2
14882,27,14,3546.6499999999996,1
14883,19,6,761.59,2
14884,670,1,120.6,0
14885,132,3,1598.12,2
14886,253,1,364.80000000000007,0
14887,80,1,1862.0,2
14888,208,1,369.2,2
14889,337,1,135.9,0
14890,254,3,817.2500000000001,2
14891,149,4,1106.73,2
14892,691,1,202.35000000000002,0
14893,10,3,1809.6100000000004,2
14894,86,3,1492.81,2
14895,8,38,25119.540000000005,1
14896,205,8,1826.0,1
14897,8,8,3140.54,1
14898,24,14,3365.9500000000007,1
14899,396,1,1331.3799999999999,0
14900,523,1,13.919999999999998,0
14901,12,12,1919.0,1
14902,26,3,1035.62,2
14903,22,5,2795.33,1
14904,3,4,1630.4900000000002,2
14905,158,8,1971.39,1
14906,446,1,68.44,0
14907,4,16,5547.720000000001,1
14908,75,2,381.9,2
14909,438,3,1404.68,0
14910,3,4,434.35,2
14911,2,398,291420.8100000004,1
14912,17,6,1889.2499999999998,1
14913,36,8,4073.130000000001,1
14915,92,11,1811.25,1
14916,71,8,3042.9500000000007,1
14917,597,2,1123.75,0
14918,116,9,5955.81,1
14919,540,1,359.34999999999997,0
14920,213,3,1607.17,2
14921,31,2,1316.0700000000002,2
14922,394,2,843.74,0
14923,51,1,749.0999999999998,2
14924,246,3,931.01,2
14926,382,2,359.4,0
14927,397,1,308.19999999999993,0
14928,628,1,223.91,0
14929,33,2,836.69,2
14930,109,6,5236.7300000000005,1
14931,5,5,1257.6800000000003,2
14932,366,2,666.13,0
14933,444,4,1770.0,0
14934,82,5,3503.500000000001,1
14935,298,2,2849.8299999999995,2
14936,34,12,12410.810000000007,1
14937,57,3,1621.88,2
14938,563,2,2322.4300000000003,0
14940,418,2,531.49,0
14941,579,1,182.09999999999997,0
14942,402,4,746.56,0
14943,664,1,107.62,0
14944,30,19,9784.67,1
14945,414,1,179.39999999999998,0
14946,15,1,100.9,2
14947,73,6,1049.79,2
14948,24,6,1101.9699999999998,2
14949,470,4,515.0,0
14950,20,1,371.2,2
14951,80,1,311.69000000000005,2
14952,60,32,17629.350000000002,1
14953,26,4,971.3199999999998,2
14954,13,2,462.11999999999995,2
14955,733,1,163.76999999999998,0
14956,422,1,1325.0,0
14957,254,2,261.69,2
14958,148,6,941.9899999999999,2
14959,65,4,695.4200000000001,2
14960,9,2,221.27000000000004,2
14961,11,22,16410.15,1
14962,271,4,366.90999999999997,2
14963,10,12,3123.5700000000006,1
14964,248,1,206.21,0
14965,97,2,596.0899999999999,2
14966,15,6,1064.2600000000002,2
14967,50,6,1982.61,1
14968,31,2,501.24,2
14969,704,1,906.23,0
14970,69,12,4919.349999999999,1
14971,36,3,1097.9799999999993,2
14972,129,2,145.07000000000002,2
14973,108,3,1314.45,2
14974,38,1,89.94,2
14975,58,2,472.39,2
14976,58,7,790.8599999999999,2
14977,726,1,31.929999999999996,0
14978,73,10,3112.1900000000005,1
14979,736,1,429.6599999999999,0
14980,738,1,150.68,0
14981,247,2,372.91999999999996,2
14982,573,1,237.78,0
14983,690,1,183.2000000000001,0
14984,20,6,1260.5100000000002,2
14985,199,2,292.01,2
14986,377,2,563.1,0
14987,16,8,1550.65,1
14988,212,7,2038.65,1
14989,662,1,342.40000000000003,0
14990,613,2,304.16999999999996,0
14991,431,1,314.66999999999996,0
14992,443,1,210.49999999999997,0
14993,564,1,36.129999999999995,0
14994,383,5,946.7199999999997,0
14995,39,2,231.98000000000002,2
14996,482,2,442.2900000000001,0
14997,47,4,776.5999999999999,2
14998,171,4,753.1799999999998,2
14999,593,1,129.48,0
15000,48,1,490.52,2
15001,395,2,199.10999999999996,0
15002,116,9,4138.08,1
15003,474,6,1027.0300000000004,0
15004,148,1,1220.77,2
15005,16,56,13754.580000000007,1
15006,52,2,757.7799999999997,2
15007,160,1,156.91000000000003,2
15008,481,2,360.0,0
15009,13,3,1259.4299999999998,2
15010,36,1,308.94000000000005,2
15011,396,2,416.6,0
15012,54,3,646.2599999999998,2
15013,488,10,1610.8199999999997,0
15014,44,2,257.66999999999996,2
15015,502,13,2354.9700000000007,1
15016,173,5,620.8899999999999,2
15017,34,1,125.58000000000003,2
15018,39,3,496.21,2
15019,267,1,252.81,0
15020,380,1,198.46999999999997,0
15021,9,12,2500.5899999999997,1
15022,12,5,1133.4399999999996,2
15023,4,20,11578.649999999998,1
15024,10,16,3559.3899999999994,1
15025,34,2,979.79,2
15026,81,5,1048.8899999999999,2
15027,31,10,3195.6,1
15028,9,6,962.9399999999998,2
15029,620,1,365.1,0
15030,72,8,1979.91,1
15031,5,14,3102.94,1
15032,257,8,11010.049999999997,1
15033,5,10,2557.1800000000003,1
15034,16,14,8231.199999999999,1
15035,90,1,252.72999999999996,2
15036,73,3,429.55999999999983,2
15037,377,2,397.76,0
15038,59,9,1146.5299999999995,1
15039,10,93,39141.47999999998,1
15040,542,1,7.49,0
15041,171,2,289.40000000000003,2
15042,200,2,315.45000000000005,2
15043,32,6,2870.3199999999997,1
15044,20,35,16024.150000000003,1
15045,152,2,735.66,2
15046,10,25,7623.79,1
15047,270,1,343.62,0
15048,66,4,381.00000000000006,2
15049,274,1,121.17000000000002,0
15050,26,5,4087.19,1
15051,24,9,3926.91,1
15052,320,1,207.73,0
15053,5,3,693.9499999999998,2
15054,13,2,302.09999999999997,2
15055,475,3,549.1199999999999,0
15056,521,1,113.64999999999999,0
15057,276,5,3255.9599999999996,1
15058,26,16,3387.5799999999995,1
15059,41,19,3491.2,1
15060,9,4,294.24999999999994,2
15061,4,127,126389.01999999997,1
15062,72,8,2585.62,1
15063,214,1,370.79999999999995,2
15064,411,4,1254.41,0
15065,38,5,3326.8600000000006,1
15066,54,1,893.59,2
15067,79,5,3862.880000000001,1
15068,47,4,1174.8999999999999,2
15069,180,1,1109.5300000000007,2
15070,373,3,737.0500000000001,0
15071,94,4,1455.5599999999997,2
15072,480,1,187.51999999999998,0
15073,10,8,2788.02,1
15074,106,3,1553.13,2
15075,78,1,773.0300000000002,2
